scheduler_mode,repetition,run_type,query,job_id,spark_start_time,spark_end_time,spark_duration_ms,compaction_start_time,compaction_end_time,overlap_ms,overlap_pct,num_tasks,sum_task_duration_ms,avg_task_duration_ms
FAIR,9,baseline,Q14,525,1788179358859,1788179360435,1576,,,0.0,0.0000,1,1569,1569.00
FAIR,9,baseline,Q14,526,1788179358866,1788179359032,166,,,0.0,0.0000,1,150,150.00
FAIR,9,baseline,Q14,527,1788179358880,1788179361004,2124,,,0.0,0.0000,7,13471,1924.43
FAIR,9,baseline,Q14,528,1788179358884,1788179360268,1384,,,0.0,0.0000,7,8555,1222.14
FAIR,9,baseline,Q18,529,1788179361067,1788179362956,1889,,,0.0,0.0000,17,26813,1577.24
FAIR,10,baseline,Q1,530,1788179400697,1788179404492,3795,,,0.0,0.0000,7,23763,3394.71
FAIR,10,baseline,Q1,531,1788179404523,1788179404542,19,,,0.0,0.0000,1,8,8.00
FAIR,10,baseline,Q1,532,1788179404543,1788179404555,12,,,0.0,0.0000,1,7,7.00
FAIR,10,baseline,Q1,533,1788179404568,1788179404576,8,,,0.0,0.0000,1,4,4.00
FAIR,10,baseline,Q1,534,1788179406383,1788179406950,567,,,0.0,0.0000,7,3413,487.57
FAIR,10,baseline,Q1,535,1788179406387,1788179406451,64,,,0.0,0.0000,1,60,60.00
FAIR,10,baseline,Q1,536,1788179406491,1788179406853,362,,,0.0,0.0000,1,358,358.00
FAIR,10,baseline,Q3,537,1788179406868,1788179406926,58,,,0.0,0.0000,1,55,55.00
FAIR,10,baseline,Q3,538,1788179407032,1788179407149,117,,,0.0,0.0000,17,1489,87.59
FAIR,10,baseline,Q3,539,1788179409172,1788179409455,283,,,0.0,0.0000,7,1703,243.29
FAIR,10,baseline,Q6,540,1788179409463,1788179409467,4,,,0.0,0.0000,1,2,2.00
FAIR,10,baseline,Q6,541,1788179411302,1788179412004,702,,,0.0,0.0000,1,700,700.00
FAIR,10,baseline,Q6,542,1788179411307,1788179411793,486,,,0.0,0.0000,7,2954,422.00
FAIR,10,baseline,Q12,543,1788179411811,1788179411834,23,,,0.0,0.0000,1,19,19.00
FAIR,10,baseline,Q12,544,1788179412028,1788179412072,44,,,0.0,0.0000,14,504,36.00
FAIR,10,baseline,Q12,545,1788179412103,1788179412111,8,,,0.0,0.0000,1,6,6.00
FAIR,10,baseline,Q12,546,1788179412112,1788179412119,7,,,0.0,0.0000,1,4,4.00
FAIR,10,baseline,Q12,547,1788179412131,1788179412138,7,,,0.0,0.0000,1,5,5.00
FAIR,10,baseline,Q12,548,1788179414177,1788179414251,74,,,0.0,0.0000,1,70,70.00
FAIR,10,baseline,Q14,549,1788179414335,1788179414625,290,,,0.0,0.0000,7,1775,253.57
FAIR,10,baseline,Q14,550,1788179414632,1788179414639,7,,,0.0,0.0000,1,5,5.00
FAIR,10,baseline,Q14,551,1788179416463,1788179418010,1547,,,0.0,0.0000,1,1545,1545.00
FAIR,10,baseline,Q14,552,1788179416467,1788179416640,173,,,0.0,0.0000,1,163,163.00
FAIR,10,baseline,Q14,553,1788179416476,1788179418507,2031,,,0.0,0.0000,7,12723,1817.57
FAIR,10,baseline,Q14,554,1788179416480,1788179417800,1320,,,0.0,0.0000,7,7956,1136.57
FAIR,10,baseline,Q18,555,1788179418564,1788179420341,1777,,,0.0,0.0000,17,25912,1524.24
FAIR,10,concurrent,compaction,556,1788179456190,1788179481263,25073,1788179456190,1788179481263,25073,1.0000,1,25071,25071.00
FAIR,10,concurrent,Q1,557,1788179458525,1788179462747,4222,1788179456190,1788179481263,4222,1.0000,7,26137,3733.86
FAIR,10,concurrent,Q1,558,1788179462790,1788179462816,26,1788179456190,1788179481263,26,1.0000,1,9,9.00
FAIR,10,concurrent,Q1,559,1788179462817,1788179462835,18,1788179456190,1788179481263,18,1.0000,1,11,11.00
FAIR,10,concurrent,Q1,560,1788179462857,1788179462866,9,1788179456190,1788179481263,9,1.0000,1,4,4.00
FAIR,10,concurrent,Q1,561,1788179464972,1788179465532,560,1788179456190,1788179481263,560,1.0000,7,3442,491.71
FAIR,10,concurrent,Q1,562,1788179464976,1788179465046,70,1788179456190,1788179481263,70,1.0000,1,67,67.00
FAIR,10,concurrent,Q3,563,1788179465082,1788179465448,366,1788179456190,1788179481263,366,1.0000,1,363,363.00
FAIR,10,concurrent,Q3,564,1788179465462,1788179465508,46,1788179456190,1788179481263,46,1.0000,1,43,43.00
FAIR,10,concurrent,Q3,565,1788179465607,1788179465765,158,1788179456190,1788179481263,158,1.0000,17,1645,96.76
FAIR,10,concurrent,Q3,566,1788179467741,1788179468053,312,1788179456190,1788179481263,312,1.0000,7,1940,277.14
FAIR,10,concurrent,Q6,567,1788179468064,1788179468068,4,1788179456190,1788179481263,4,1.0000,1,2,2.00
FAIR,10,concurrent,Q12,568,1788179470520,1788179471211,691,1788179456190,1788179481263,691,1.0000,1,686,686.00
FAIR,10,concurrent,Q12,569,1788179470529,1788179470955,426,1788179456190,1788179481263,426,1.0000,7,2637,376.71
FAIR,10,concurrent,Q12,570,1788179470981,1788179471003,22,1788179456190,1788179481263,22,1.0000,1,17,17.00
FAIR,10,concurrent,Q12,571,1788179471230,1788179471304,74,1788179456190,1788179481263,74,1.0000,14,763,54.50
FAIR,10,concurrent,Q12,572,1788179471329,1788179471340,11,1788179456190,1788179481263,11,1.0000,1,8,8.00
FAIR,10,concurrent,Q12,573,1788179471341,1788179471351,10,1788179456190,1788179481263,10,1.0000,1,7,7.00
FAIR,10,concurrent,Q12,574,1788179471371,1788179471380,9,1788179456190,1788179481263,9,1.0000,1,5,5.00
FAIR,10,concurrent,Q12,575,1788179473445,1788179473530,85,1788179456190,1788179481263,85,1.0000,1,83,83.00
FAIR,10,concurrent,Q14,576,1788179473619,1788179474252,633,1788179456190,1788179481263,633,1.0000,7,3863,551.86
FAIR,10,concurrent,Q14,577,1788179474265,1788179474270,5,1788179456190,1788179481263,5,1.0000,1,2,2.00
FAIR,10,concurrent,Q18,578,1788179476574,1788179478330,1756,1788179456190,1788179481263,1756,1.0000,1,1750,1750.00
FAIR,10,concurrent,Q18,579,1788179476583,1788179476776,193,1788179456190,1788179481263,193,1.0000,1,185,185.00
FAIR,10,concurrent,Q18,580,1788179476590,1788179478940,2350,1788179456190,1788179481263,2350,1.0000,7,14643,2091.86
FAIR,10,concurrent,Q18,581,1788179476594,1788179478134,1540,1788179456190,1788179481263,1540,1.0000,7,9079,1297.00
FAIR,10,concurrent,Q18,582,1788179479050,1788179481013,1963,1788179456190,1788179481263,1963,1.0000,17,24955,1467.94
FAIR,11,concurrent,compaction,583,1788179520066,1788179544737,24671,1788179520066,1788179544737,24671,1.0000,1,24666,24666.00
FAIR,11,concurrent,Q1,584,1788179522468,1788179526739,4271,1788179520066,1788179544737,4271,1.0000,7,26493,3784.71
FAIR,11,concurrent,Q1,585,1788179526791,1788179526804,13,1788179520066,1788179544737,13,1.0000,1,9,9.00
FAIR,11,concurrent,Q1,586,1788179526807,1788179526823,16,1788179520066,1788179544737,16,1.0000,1,8,8.00
FAIR,11,concurrent,Q1,587,1788179526834,1788179526841,7,1788179520066,1788179544737,7,1.0000,1,4,4.00
FAIR,11,concurrent,Q1,588,1788179528748,1788179529468,720,1788179520066,1788179544737,720,1.0000,7,4444,634.86
FAIR,11,concurrent,Q1,589,1788179528753,1788179528830,77,1788179520066,1788179544737,77,1.0000,1,73,73.00
FAIR,11,concurrent,Q1,590,1788179528875,1788179529268,393,1788179520066,1788179544737,393,1.0000,1,386,386.00
FAIR,11,concurrent,Q3,591,1788179529400,1788179529470,70,1788179520066,1788179544737,70,1.0000,1,62,62.00
FAIR,11,concurrent,Q3,592,1788179529574,1788179529725,151,1788179520066,1788179544737,151,1.0000,17,1544,90.82
FAIR,11,concurrent,Q6,593,1788179532023,1788179532358,335,1788179520066,1788179544737,335,1.0000,7,2080,297.14
FAIR,11,concurrent,Q6,594,1788179532367,1788179532372,5,1788179520066,1788179544737,5,1.0000,1,3,3.00
FAIR,11,concurrent,Q12,595,1788179534472,1788179535240,768,1788179520066,1788179544737,768,1.0000,1,762,762.00
FAIR,11,concurrent,Q12,596,1788179534479,1788179535017,538,1788179520066,1788179544737,538,1.0000,7,3311,473.00
FAIR,11,concurrent,Q12,597,1788179535040,1788179535064,24,1788179520066,1788179544737,24,1.0000,1,22,22.00
FAIR,11,concurrent,Q12,598,1788179535262,1788179535312,50,1788179520066,1788179544737,50,1.0000,14,577,41.21
FAIR,11,concurrent,Q12,599,1788179535334,1788179535344,10,1788179520066,1788179544737,10,1.0000,1,4,4.00
FAIR,11,concurrent,Q12,600,1788179535345,1788179535356,11,1788179520066,1788179544737,11,1.0000,1,7,7.00
FAIR,11,concurrent,Q12,601,1788179535368,1788179535375,7,1788179520066,1788179544737,7,1.0000,1,3,3.00
FAIR,11,concurrent,Q14,602,1788179537833,1788179537927,94,1788179520066,1788179544737,94,1.0000,1,90,90.00
FAIR,11,concurrent,Q14,603,1788179538065,1788179538474,409,1788179520066,1788179544737,409,1.0000,7,2517,359.57
FAIR,11,concurrent,Q14,604,1788179538486,1788179538493,7,1788179520066,1788179544737,7,1.0000,1,4,4.00
FAIR,11,concurrent,Q14,605,1788179540526,1788179542228,1702,1788179520066,1788179544737,1702,1.0000,1,1699,1699.00
FAIR,11,concurrent,Q14,606,1788179540531,1788179540764,233,1788179520066,1788179544737,233,1.0000,1,219,219.00
FAIR,11,concurrent,Q14,607,1788179540543,1788179543017,2474,1788179520066,1788179544737,2474,1.0000,7,15030,2147.14
FAIR,11,concurrent,Q14,608,1788179540549,1788179542109,1560,1788179520066,1788179544737,1560,1.0000,7,9386,1340.86
FAIR,11,concurrent,Q18,609,1788179543084,1788179545025,1941,1788179520066,1788179544737,1653,0.8516,17,25438,1496.35
FAIR,11,baseline,Q1,610,1788179582849,1788179586598,3749,,,0.0,0.0000,7,23492,3356.00
FAIR,11,baseline,Q1,611,1788179586634,1788179586649,15,,,0.0,0.0000,1,8,8.00
FAIR,11,baseline,Q1,612,1788179586651,1788179586664,13,,,0.0,0.0000,1,8,8.00
FAIR,11,baseline,Q1,613,1788179586682,1788179586691,9,,,0.0,0.0000,1,6,6.00
FAIR,11,baseline,Q3,614,1788179588853,1788179589439,586,,,0.0,0.0000,7,3639,519.86
FAIR,11,baseline,Q3,615,1788179588859,1788179588940,81,,,0.0,0.0000,1,78,78.00
FAIR,11,baseline,Q3,616,1788179588971,1788179589351,380,,,0.0,0.0000,1,377,377.00
FAIR,11,baseline,Q3,617,1788179589363,1788179589418,55,,,0.0,0.0000,1,51,51.00
FAIR,11,baseline,Q3,618,1788179589542,1788179589690,148,,,0.0,0.0000,17,1793,105.47
FAIR,11,baseline,Q3,619,1788179591517,1788179591809,292,,,0.0,0.0000,7,1807,258.14
FAIR,11,baseline,Q6,620,1788179591819,1788179591823,4,,,0.0,0.0000,1,2,2.00
FAIR,11,baseline,Q6,621,1788179593715,1788179594585,870,,,0.0,0.0000,1,868,868.00
FAIR,11,baseline,Q6,622,1788179593720,1788179594343,623,,,0.0,0.0000,7,3643,520.43
FAIR,11,baseline,Q12,623,1788179594355,1788179594371,16,,,0.0,0.0000,1,14,14.00
FAIR,11,baseline,Q12,624,1788179594608,1788179594666,58,,,0.0,0.0000,14,635,45.36
FAIR,11,baseline,Q12,625,1788179594686,1788179594695,9,,,0.0,0.0000,1,6,6.00
FAIR,11,baseline,Q12,626,1788179594696,1788179594705,9,,,0.0,0.0000,1,5,5.00
FAIR,11,baseline,Q12,627,1788179594721,1788179594730,9,,,0.0,0.0000,1,6,6.00
FAIR,11,baseline,Q12,628,1788179596641,1788179596714,73,,,0.0,0.0000,1,70,70.00
FAIR,11,baseline,Q12,629,1788179596794,1788179597076,282,,,0.0,0.0000,7,1743,249.00
FAIR,11,baseline,Q14,630,1788179597088,1788179597093,5,,,0.0,0.0000,1,3,3.00
FAIR,11,baseline,Q14,631,1788179598962,1788179600635,1673,,,0.0,0.0000,1,1667,1667.00
FAIR,11,baseline,Q14,632,1788179598970,1788179599150,180,,,0.0,0.0000,1,164,164.00
FAIR,11,baseline,Q14,633,1788179598984,1788179601320,2336,,,0.0,0.0000,7,14583,2083.29
FAIR,11,baseline,Q14,634,1788179598988,1788179600550,1562,,,0.0,0.0000,7,9236,1319.43
FAIR,11,baseline,Q18,635,1788179601378,1788179603183,1805,,,0.0,0.0000,17,25535,1502.06
FAIR,12,baseline,Q1,636,1788179640510,1788179644244,3734,,,0.0,0.0000,7,23255,3322.14
FAIR,12,baseline,Q1,637,1788179644286,1788179644295,9,,,0.0,0.0000,1,6,6.00
FAIR,12,baseline,Q1,638,1788179644296,1788179644306,10,,,0.0,0.0000,1,6,6.00
FAIR,12,baseline,Q1,639,1788179644318,1788179644338,20,,,0.0,0.0000,1,7,7.00
FAIR,12,baseline,Q1,640,1788179646168,1788179646714,546,,,0.0,0.0000,7,3387,483.86
FAIR,12,baseline,Q1,641,1788179646172,1788179646232,60,,,0.0,0.0000,1,58,58.00
FAIR,12,baseline,Q1,642,1788179646263,1788179646613,350,,,0.0,0.0000,1,347,347.00
FAIR,12,baseline,Q3,643,1788179646627,1788179646695,68,,,0.0,0.0000,1,61,61.00
FAIR,12,baseline,Q3,644,1788179646797,1788179646922,125,,,0.0,0.0000,17,1451,85.35
FAIR,12,baseline,Q3,645,1788179648588,1788179648865,277,,,0.0,0.0000,7,1689,241.29
FAIR,12,baseline,Q3,646,1788179648873,1788179648877,4,,,0.0,0.0000,1,2,2.00
FAIR,12,baseline,Q6,647,1788179650811,1788179651476,665,,,0.0,0.0000,1,662,662.00
FAIR,12,baseline,Q6,648,1788179650816,1788179651260,444,,,0.0,0.0000,7,2738,391.14
FAIR,12,baseline,Q12,649,1788179651273,1788179651292,19,,,0.0,0.0000,1,14,14.00
FAIR,12,baseline,Q12,650,1788179651494,1788179651539,45,,,0.0,0.0000,14,561,40.07
FAIR,12,baseline,Q12,651,1788179651556,1788179651564,8,,,0.0,0.0000,1,4,4.00
FAIR,12,baseline,Q12,652,1788179651565,1788179651573,8,,,0.0,0.0000,1,4,4.00
FAIR,12,baseline,Q12,653,1788179651586,1788179651592,6,,,0.0,0.0000,1,3,3.00
FAIR,12,baseline,Q12,654,1788179653308,1788179653371,63,,,0.0,0.0000,1,61,61.00
FAIR,12,baseline,Q12,655,1788179653446,1788179653707,261,,,0.0,0.0000,7,1610,230.00
FAIR,12,baseline,Q14,656,1788179653715,1788179653721,6,,,0.0,0.0000,1,2,2.00
FAIR,12,baseline,Q18,657,1788179655795,1788179657478,1683,,,0.0,0.0000,1,1679,1679.00
FAIR,12,baseline,Q18,658,1788179655804,1788179656057,253,,,0.0,0.0000,1,249,249.00
FAIR,12,baseline,Q18,659,1788179655806,1788179658039,2233,,,0.0,0.0000,7,14165,2023.57
FAIR,12,baseline,Q18,660,1788179655812,1788179657284,1472,,,0.0,0.0000,7,8700,1242.86
FAIR,12,baseline,Q18,661,1788179658105,1788179659781,1676,,,0.0,0.0000,17,25050,1473.53
FAIR,12,concurrent,compaction,662,1788179697247,1788179721626,24379,1788179697247,1788179721626,24379,1.0000,1,24377,24377.00
FAIR,12,concurrent,Q1,663,1788179699567,1788179703731,4164,1788179697247,1788179721626,4164,1.0000,7,25686,3669.43
FAIR,12,concurrent,Q1,664,1788179703779,1788179703798,19,1788179697247,1788179721626,19,1.0000,1,8,8.00
FAIR,12,concurrent,Q1,665,1788179703801,1788179703814,13,1788179697247,1788179721626,13,1.0000,1,8,8.00
FAIR,12,concurrent,Q1,666,1788179703829,1788179703836,7,1788179697247,1788179721626,7,1.0000,1,4,4.00
FAIR,12,concurrent,Q3,667,1788179706081,1788179706634,553,1788179697247,1788179721626,553,1.0000,7,3378,482.57
FAIR,12,concurrent,Q3,668,1788179706085,1788179706147,62,1788179697247,1788179721626,62,1.0000,1,60,60.00
FAIR,12,concurrent,Q3,669,1788179706177,1788179706543,366,1788179697247,1788179721626,366,1.0000,1,362,362.00
FAIR,12,concurrent,Q3,670,1788179706558,1788179706605,47,1788179697247,1788179721626,47,1.0000,1,44,44.00
FAIR,12,concurrent,Q3,671,1788179706704,1788179706851,147,1788179697247,1788179721626,147,1.0000,17,1482,87.18
FAIR,12,concurrent,Q3,672,1788179708840,1788179709139,299,1788179697247,1788179721626,299,1.0000,7,1848,264.00
FAIR,12,concurrent,Q6,673,1788179709149,1788179709152,3,1788179697247,1788179721626,3,1.0000,1,2,2.00
FAIR,12,concurrent,Q12,674,1788179711419,1788179712199,780,1788179697247,1788179721626,780,1.0000,1,776,776.00
FAIR,12,concurrent,Q12,675,1788179711428,1788179711984,556,1788179697247,1788179721626,556,1.0000,7,3468,495.43
FAIR,12,concurrent,Q12,676,1788179712007,1788179712027,20,1788179697247,1788179721626,20,1.0000,1,16,16.00
FAIR,12,concurrent,Q12,677,1788179712223,1788179712281,58,1788179697247,1788179721626,58,1.0000,14,653,46.64
FAIR,12,concurrent,Q12,678,1788179712306,1788179712316,10,1788179697247,1788179721626,10,1.0000,1,6,6.00
FAIR,12,concurrent,Q12,679,1788179712317,1788179712326,9,1788179697247,1788179721626,9,1.0000,1,5,5.00
FAIR,12,concurrent,Q12,680,1788179712341,1788179712349,8,1788179697247,1788179721626,8,1.0000,1,3,3.00
FAIR,12,concurrent,Q12,681,1788179714353,1788179714442,89,1788179697247,1788179721626,89,1.0000,1,87,87.00
FAIR,12,concurrent,Q14,682,1788179714527,1788179714902,375,1788179697247,1788179721626,375,1.0000,7,2340,334.29
FAIR,12,concurrent,Q14,683,1788179714916,1788179714930,14,1788179697247,1788179721626,14,1.0000,1,7,7.00
FAIR,12,concurrent,Q18,684,1788179717430,1788179719045,1615,1788179697247,1788179721626,1615,1.0000,1,1611,1611.00
FAIR,12,concurrent,Q18,685,1788179717449,1788179717612,163,1788179697247,1788179721626,163,1.0000,1,162,162.00
FAIR,12,concurrent,Q18,686,1788179717450,1788179719607,2157,1788179697247,1788179721626,2157,1.0000,7,13403,1914.71
FAIR,12,concurrent,Q18,687,1788179717454,1788179718917,1463,1788179697247,1788179721626,1463,1.0000,7,8794,1256.29
FAIR,12,concurrent,Q18,688,1788179719671,1788179721626,1955,1788179697247,1788179721626,1955,1.0000,17,25360,1491.76
FAIR,13,concurrent,compaction,689,1788179758387,1788179783157,24770,1788179758387,1788179783157,24770,1.0000,1,24768,24768.00
FAIR,13,concurrent,Q1,690,1788179760460,1788179764712,4252,1788179758387,1788179783157,4252,1.0000,7,26435,3776.43
FAIR,13,concurrent,Q1,691,1788179764761,1788179764772,11,1788179758387,1788179783157,11,1.0000,1,7,7.00
FAIR,13,concurrent,Q1,692,1788179764773,1788179764798,25,1788179758387,1788179783157,25,1.0000,1,8,8.00
FAIR,13,concurrent,Q1,693,1788179764811,1788179764820,9,1788179758387,1788179783157,9,1.0000,1,5,5.00
FAIR,13,concurrent,Q1,694,1788179766859,1788179767489,630,1788179758387,1788179783157,630,1.0000,7,3918,559.71
FAIR,13,concurrent,Q1,695,1788179766863,1788179766936,73,1788179758387,1788179783157,73,1.0000,1,70,70.00
FAIR,13,concurrent,Q3,696,1788179766976,1788179767384,408,1788179758387,1788179783157,408,1.0000,1,402,402.00
FAIR,13,concurrent,Q3,697,1788179767400,1788179767457,57,1788179758387,1788179783157,57,1.0000,1,53,53.00
FAIR,13,concurrent,Q3,698,1788179767573,1788179767741,168,1788179758387,1788179783157,168,1.0000,17,1782,104.82
FAIR,13,concurrent,Q6,699,1788179770126,1788179770469,343,1788179758387,1788179783157,343,1.0000,7,2108,301.14
FAIR,13,concurrent,Q6,700,1788179770479,1788179770485,6,1788179758387,1788179783157,6,1.0000,1,3,3.00
FAIR,13,concurrent,Q6,701,1788179772486,1788179773239,753,1788179758387,1788179783157,753,1.0000,1,733,733.00
FAIR,13,concurrent,Q6,702,1788179772510,1788179772996,486,1788179758387,1788179783157,486,1.0000,7,3056,436.57
FAIR,13,concurrent,Q12,703,1788179773022,1788179773045,23,1788179758387,1788179783157,23,1.0000,1,19,19.00
FAIR,13,concurrent,Q12,704,1788179773268,1788179773332,64,1788179758387,1788179783157,64,1.0000,14,661,47.21
FAIR,13,concurrent,Q12,705,1788179773348,1788179773356,8,1788179758387,1788179783157,8,1.0000,1,5,5.00
FAIR,13,concurrent,Q12,706,1788179773357,1788179773366,9,1788179758387,1788179783157,9,1.0000,1,5,5.00
FAIR,13,concurrent,Q12,707,1788179773379,1788179773388,9,1788179758387,1788179783157,9,1.0000,1,6,6.00
FAIR,13,concurrent,Q14,708,1788179775806,1788179775900,94,1788179758387,1788179783157,94,1.0000,1,92,92.00
FAIR,13,concurrent,Q14,709,1788179775986,1788179776403,417,1788179758387,1788179783157,417,1.0000,7,2563,366.14
FAIR,13,concurrent,Q14,710,1788179776414,1788179776421,7,1788179758387,1788179783157,7,1.0000,1,4,4.00
FAIR,13,concurrent,Q18,711,1788179778598,1788179780422,1824,1788179758387,1788179783157,1824,1.0000,1,1818,1818.00
FAIR,13,concurrent,Q18,712,1788179778606,1788179778821,215,1788179758387,1788179783157,215,1.0000,1,204,204.00
FAIR,13,concurrent,Q18,713,1788179778616,1788179781180,2564,1788179758387,1788179783157,2564,1.0000,7,15894,2270.57
FAIR,13,concurrent,Q18,714,1788179778622,1788179780312,1690,1788179758387,1788179783157,1690,1.0000,7,9885,1412.14
FAIR,13,concurrent,Q18,715,1788179781271,1788179783008,1737,1788179758387,1788179783157,1737,1.0000,17,22931,1348.88
FAIR,13,baseline,Q1,716,1788179818970,1788179822564,3594,,,0.0,0.0000,7,22352,3193.14
FAIR,13,baseline,Q1,717,1788179822610,1788179822619,9,,,0.0,0.0000,1,7,7.00
FAIR,13,baseline,Q1,718,1788179822620,1788179822632,12,,,0.0,0.0000,1,7,7.00
FAIR,13,baseline,Q1,719,1788179822647,1788179822657,10,,,0.0,0.0000,1,6,6.00
FAIR,13,baseline,Q1,720,1788179824471,1788179825051,580,,,0.0,0.0000,7,3576,510.86
FAIR,13,baseline,Q1,721,1788179824475,1788179824547,72,,,0.0,0.0000,1,68,68.00
FAIR,13,baseline,Q1,722,1788179824580,1788179824943,363,,,0.0,0.0000,1,358,358.00
FAIR,13,baseline,Q3,723,1788179824957,1788179825023,66,,,0.0,0.0000,1,63,63.00
FAIR,13,baseline,Q3,724,1788179825141,1788179825316,175,,,0.0,0.0000,17,2110,124.12
FAIR,13,baseline,Q6,725,1788179827405,1788179827728,323,,,0.0,0.0000,7,1978,282.57
FAIR,13,baseline,Q6,726,1788179827737,1788179827742,5,,,0.0,0.0000,1,3,3.00
FAIR,13,baseline,Q6,727,1788179829596,1788179830207,611,,,0.0,0.0000,1,608,608.00
FAIR,13,baseline,Q6,728,1788179829603,1788179829973,370,,,0.0,0.0000,7,2311,330.14
FAIR,13,baseline,Q12,729,1788179829986,1788179830005,19,,,0.0,0.0000,1,15,15.00
FAIR,13,baseline,Q12,730,1788179830231,1788179830292,61,,,0.0,0.0000,14,596,42.57
FAIR,13,baseline,Q12,731,1788179830309,1788179830315,6,,,0.0,0.0000,1,4,4.00
FAIR,13,baseline,Q12,732,1788179830317,1788179830328,11,,,0.0,0.0000,1,7,7.00
FAIR,13,baseline,Q12,733,1788179830347,1788179830354,7,,,0.0,0.0000,1,4,4.00
FAIR,13,baseline,Q14,734,1788179832486,1788179832566,80,,,0.0,0.0000,1,77,77.00
FAIR,13,baseline,Q14,735,1788179832647,1788179832942,295,,,0.0,0.0000,7,1826,260.86
FAIR,13,baseline,Q14,736,1788179832953,1788179832959,6,,,0.0,0.0000,1,3,3.00
FAIR,13,baseline,Q14,737,1788179834978,1788179836676,1698,,,0.0,0.0000,1,1694,1694.00
FAIR,13,baseline,Q14,738,1788179834982,1788179835286,304,,,0.0,0.0000,1,291,291.00
FAIR,13,baseline,Q14,739,1788179834994,1788179837256,2262,,,0.0,0.0000,7,14455,2065.00
FAIR,13,baseline,Q14,740,1788179835001,1788179836618,1617,,,0.0,0.0000,7,9507,1358.14
FAIR,13,baseline,Q18,741,1788179837362,1788179839392,2030,,,0.0,0.0000,17,28163,1656.65
FAIR,14,baseline,Q1,742,1788179877521,1788179881236,3715,,,0.0,0.0000,7,23237,3319.57
FAIR,14,baseline,Q1,743,1788179881265,1788179881281,16,,,0.0,0.0000,1,7,7.00
FAIR,14,baseline,Q1,744,1788179881282,1788179881296,14,,,0.0,0.0000,1,9,9.00
FAIR,14,baseline,Q1,745,1788179881309,1788179881317,8,,,0.0,0.0000,1,5,5.00
FAIR,14,baseline,Q1,746,1788179883210,1788179883675,465,,,0.0,0.0000,7,2798,399.71
FAIR,14,baseline,Q1,747,1788179883215,1788179883266,51,,,0.0,0.0000,1,49,49.00
FAIR,14,baseline,Q1,748,1788179883290,1788179883563,273,,,0.0,0.0000,1,270,270.00
FAIR,14,baseline,Q3,749,1788179883573,1788179883611,38,,,0.0,0.0000,1,36,36.00
FAIR,14,baseline,Q3,750,1788179883697,1788179883795,98,,,0.0,0.0000,17,1186,69.76
FAIR,14,baseline,Q3,751,1788179885165,1788179885395,230,,,0.0,0.0000,7,1406,200.86
FAIR,14,baseline,Q3,752,1788179885401,1788179885405,4,,,0.0,0.0000,1,1,1.00
FAIR,14,baseline,Q6,753,1788179886835,1788179887366,531,,,0.0,0.0000,1,529,529.00
FAIR,14,baseline,Q6,754,1788179886838,1788179887191,353,,,0.0,0.0000,7,2146,306.57
FAIR,14,baseline,Q6,755,1788179887199,1788179887213,14,,,0.0,0.0000,1,11,11.00
FAIR,14,baseline,Q6,756,1788179887381,1788179887418,37,,,0.0,0.0000,14,449,32.07
FAIR,14,baseline,Q6,757,1788179887431,1788179887437,6,,,0.0,0.0000,1,4,4.00
FAIR,14,baseline,Q6,758,1788179887438,1788179887444,6,,,0.0,0.0000,1,3,3.00
FAIR,14,baseline,Q12,759,1788179887454,1788179887459,5,,,0.0,0.0000,1,3,3.00
FAIR,14,baseline,Q12,760,1788179889066,1788179889124,58,,,0.0,0.0000,1,56,56.00
FAIR,14,baseline,Q12,761,1788179889182,1788179889389,207,,,0.0,0.0000,7,1252,178.86
FAIR,14,baseline,Q12,762,1788179889397,1788179889400,3,,,0.0,0.0000,1,2,2.00
FAIR,14,baseline,Q14,763,1788179890780,1788179891851,1071,,,0.0,0.0000,1,1068,1068.00
FAIR,14,baseline,Q14,764,1788179890785,1788179890893,108,,,0.0,0.0000,1,106,106.00
FAIR,14,baseline,Q14,765,1788179890786,1788179892175,1389,,,0.0,0.0000,7,8743,1249.00
FAIR,14,baseline,Q14,766,1788179890790,1788179891664,874,,,0.0,0.0000,7,5252,750.29
FAIR,14,baseline,Q18,767,1788179892216,1788179893455,1239,,,0.0,0.0000,17,17868,1051.06
FAIR,14,concurrent,compaction,768,1788179923192,1788179942449,19257,1788179923192,1788179942449,19257,1.0000,1,19255,19255.00
FAIR,14,concurrent,Q1,769,1788179924926,1788179927946,3020,1788179923192,1788179942449,3020,1.0000,7,18522,2646.00
FAIR,14,concurrent,Q1,770,1788179927980,1788179927989,9,1788179923192,1788179942449,9,1.0000,1,6,6.00
FAIR,14,concurrent,Q1,771,1788179927990,1788179928005,15,1788179923192,1788179942449,15,1.0000,1,10,10.00
FAIR,14,concurrent,Q1,772,1788179928017,1788179928023,6,1788179923192,1788179942449,6,1.0000,1,4,4.00
FAIR,14,concurrent,Q1,773,1788179929632,1788179930178,546,1788179923192,1788179942449,546,1.0000,7,3290,470.00
FAIR,14,concurrent,Q1,774,1788179929635,1788179929686,51,1788179923192,1788179942449,51,1.0000,1,49,49.00
FAIR,14,concurrent,Q1,775,1788179929711,1788179929998,287,1788179923192,1788179942449,287,1.0000,1,284,284.00
FAIR,14,concurrent,Q1,776,1788179930010,1788179930050,40,1788179923192,1788179942449,40,1.0000,1,37,37.00
